FinancialYear,Quarter,OrgCode,OrgName,Measure,Value
2021-2022,1,E38000079,NHS Herts Valleys CCG,Women known to be smokers at time of delivery,64
2021-2022,1,E38000079,NHS Herts Valleys CCG,Women whose smoking status was not known at time of delivery,5
2021-2022,1,E38000197,NHS West Essex CCG,Number of maternities,:
2021-2022,1,E38000197,NHS West Essex CCG,Women known to be non-smokers at time of delivery,:
2021-2022,1,E38000197,NHS West Essex CCG,Women known to be smokers at time of delivery,:
2021-2022,1,E38000197,NHS West Essex CCG,Women whose smoking status was not known at time of delivery,:
2021-2022,1,E38000007,NHS Basildon and Brentwood CCG,Number of maternities,624
2021-2022,1,E38000007,NHS Basildon and Brentwood CCG,Women known to be non-smokers at time of delivery,564
2021-2022,1,E38000007,NHS Basildon and Brentwood CCG,Women known to be smokers at time of delivery,57
2021-2022,1,E38000007,NHS Basildon and Brentwood CCG,Women whose smoking status was not known at time of delivery,3
2021-2022,1,E38000030,NHS Castle Point and Rochford CCG,Number of maternities,352
2021-2022,1,E38000030,NHS Castle Point and Rochford CCG,Women known to be non-smokers at time of delivery,330
2021-2022,1,E38000030,NHS Castle Point and Rochford CCG,Women known to be smokers at time of delivery,19
2021-2022,1,E38000030,NHS Castle Point and Rochford CCG,Women whose smoking status was not known at time of delivery,3
2021-2022,1,E38000106,NHS Mid Essex CCG,Number of maternities,947
2021-2022,1,E38000106,NHS Mid Essex CCG,Women known to be non-smokers at time of delivery,855
2021-2022,1,E38000106,NHS Mid Essex CCG,Women known to be smokers at time of delivery,48
2021-2022,1,E38000106,NHS Mid Essex CCG,Women whose smoking status was not known at time of delivery,44
2021-2022,1,E38000168,NHS Southend CCG,Number of maternities,372
2021-2022,1,E38000168,NHS Southend CCG,Women known to be non-smokers at time of delivery,334
2021-2022,1,E38000168,NHS Southend CCG,Women known to be smokers at time of delivery,28
2021-2022,1,E38000168,NHS Southend CCG,Women whose smoking status was not known at time of delivery,10
2021-2022,1,E38000185,NHS Thurrock CCG,Number of maternities,461
2021-2022,1,E38000185,NHS Thurrock CCG,Women known to be non-smokers at time of delivery,411
2021-2022,1,E38000185,NHS Thurrock CCG,Women known to be smokers at time of delivery,50
2021-2022,1,E38000185,NHS Thurrock CCG,Women whose smoking status was not known at time of delivery,0
2021-2022,1,E38000028,NHS Cannock Chase CCG,Number of maternities,321
2021-2022,1,E38000028,NHS Cannock Chase CCG,Women known to be non-smokers at time of delivery,281
2021-2022,1,E38000028,NHS Cannock Chase CCG,Women known to be smokers at time of delivery,40
2021-2022,1,E38000028,NHS Cannock Chase CCG,Women whose smoking status was not known at time of delivery,0
2021-2022,1,E38000053,NHS East Staffordshire CCG,Number of maternities,344
2021-2022,1,E38000053,NHS East Staffordshire CCG,Women known to be non-smokers at time of delivery,316
2021-2022,1,E38000053,NHS East Staffordshire CCG,Women known to be smokers at time of delivery,28
2021-2022,1,E38000053,NHS East Staffordshire CCG,Women whose smoking status was not known at time of delivery,0
2021-2022,1,E38000126,NHS North Staffordshire CCG,Number of maternities,427
2021-2022,1,E38000126,NHS North Staffordshire CCG,Women known to be non-smokers at time of delivery,370
2021-2022,1,E38000126,NHS North Staffordshire CCG,Women known to be smokers at time of delivery,53
2021-2022,1,E38000126,NHS North Staffordshire CCG,Women whose smoking status was not known at time of delivery,4
2021-2022,1,E38000153,NHS South East Staffordshire and Seisdon Peninsula CCG,Number of maternities,452
2021-2022,1,E38000153,NHS South East Staffordshire and Seisdon Peninsula CCG,Women known to be non-smokers at time of delivery,405
2021-2022,1,E38000153,NHS South East Staffordshire and Seisdon Peninsula CCG,Women known to be smokers at time of delivery,45
2021-2022,1,E38000153,NHS South East Staffordshire and Seisdon Peninsula CCG,Women whose smoking status was not known at time of delivery,2
2021-2022,1,E38000173,NHS Stafford and Surrounds CCG,Number of maternities,309
2021-2022,1,E38000173,NHS Stafford and Surrounds CCG,Women known to be non-smokers at time of delivery,289
2021-2022,1,E38000173,NHS Stafford and Surrounds CCG,Women known to be smokers at time of delivery,19
2021-2022,1,E38000173,NHS Stafford and Surrounds CCG,Women whose smoking status was not known at time of delivery,1
2021-2022,1,E38000175,NHS Stoke on Trent CCG,Number of maternities,724
2021-2022,1,E38000175,NHS Stoke on Trent CCG,Women known to be non-smokers at time of delivery,592
2021-2022,1,E38000175,NHS Stoke on Trent CCG,Women known to be smokers at time of delivery,126
2021-2022,1,E38000175,NHS Stoke on Trent CCG,Women whose smoking status was not known at time of delivery,6
2021-2022,1,E38000257,"NHS Shropshire, Telford and Wrekin CCG",Number of maternities,1064
2021-2022,1,E38000257,"NHS Shropshire, Telford and Wrekin CCG",Women known to be non-smokers at time of delivery,922
2021-2022,1,E38000257,"NHS Shropshire, Telford and Wrekin CCG",Women known to be smokers at time of delivery,139
2021-2022,1,E38000257,"NHS Shropshire, Telford and Wrekin CCG",Women whose smoking status was not known at time of delivery,3
2021-2022,1,E38000229,NHS Derby and Derbyshire CCG,Number of maternities,2325
2021-2022,1,E38000229,NHS Derby and Derbyshire CCG,Women known to be non-smokers at time of delivery,2089
2021-2022,1,E38000229,NHS Derby and Derbyshire CCG,Women known to be smokers at time of delivery,233
2021-2022,1,E38000229,NHS Derby and Derbyshire CCG,Women whose smoking status was not known at time of delivery,3
2021-2022,1,E38000238,NHS Lincolnshire CCG,Number of maternities,1534
2021-2022,1,E38000238,NHS Lincolnshire CCG,Women known to be non-smokers at time of delivery,1244
2021-2022,1,E38000238,NHS Lincolnshire CCG,Women known to be smokers at time of delivery,233
2021-2022,1,E38000238,NHS Lincolnshire CCG,Women whose smoking status was not known at time of delivery,57
2021-2022,1,E38000243,NHS Nottingham and Nottinghamshire CCG,Number of maternities,1908
2021-2022,1,E38000243,NHS Nottingham and Nottinghamshire CCG,Women known to be non-smokers at time of delivery,1617
2021-2022,1,E38000243,NHS Nottingham and Nottinghamshire CCG,Women known to be smokers at time of delivery,256
2021-2022,1,E38000243,NHS Nottingham and Nottinghamshire CCG,Women whose smoking status was not known at time of delivery,35
2021-2022,1,E38000051,NHS East Leicestershire and Rutland CCG,Number of maternities,585
2021-2022,1,E38000051,NHS East Leicestershire and Rutland CCG,Women known to be non-smokers at time of delivery,549
2021-2022,1,E38000051,NHS East Leicestershire and Rutland CCG,Women known to be smokers at time of delivery,36
2021-2022,1,E38000051,NHS East Leicestershire and Rutland CCG,Women whose smoking status was not known at time of delivery,0
2021-2022,1,E38000097,NHS Leicester City CCG,Number of maternities,993
2021-2022,1,E38000097,NHS Leicester City CCG,Women known to be non-smokers at time of delivery,900
2021-2022,1,E38000097,NHS Leicester City CCG,Women known to be smokers at time of delivery,93
2021-2022,1,E38000097,NHS Leicester City CCG,Women whose smoking status was not known at time of delivery,0
2021-2022,1,E38000201,NHS West Leicestershire CCG,Number of maternities,578
2021-2022,1,E38000201,NHS West Leicestershire CCG,Women known to be non-smokers at time of delivery,524
2021-2022,1,E38000201,NHS West Leicestershire CCG,Women known to be smokers at time of delivery,54
2021-2022,1,E38000201,NHS West Leicestershire CCG,Women whose smoking status was not known at time of delivery,0
2021-2022,1,E38000250,NHS Black Country and West Birmingham CCG,Number of maternities,4075
2021-2022,1,E38000250,NHS Black Country and West Birmingham CCG,Women known to be non-smokers at time of delivery,3644
2021-2022,1,E38000250,NHS Black Country and West Birmingham CCG,Women known to be smokers at time of delivery,400
2021-2022,1,E38000250,NHS Black Country and West Birmingham CCG,Women whose smoking status was not known at time of delivery,31
2021-2022,1,E38000220,NHS Birmingham and Solihull CCG,Number of maternities,3599
2021-2022,1,E38000220,NHS Birmingham and Solihull CCG,Women known to be non-smokers at time of delivery,3238
2021-2022,1,E38000220,NHS Birmingham and Solihull CCG,Women known to be smokers at time of delivery,301
2021-2022,1,E38000220,NHS Birmingham and Solihull CCG,Women whose smoking status was not known at time of delivery,60
2021-2022,1,E38000251,NHS Coventry and Warwickshire CCG,Number of maternities,2355
2021-2022,1,E38000251,NHS Coventry and Warwickshire CCG,Women known to be non-smokers at time of delivery,2064
2021-2022,1,E38000251,NHS Coventry and Warwickshire CCG,Women known to be smokers at time of delivery,226
2021-2022,1,E38000251,NHS Coventry and Warwickshire CCG,Women whose smoking status was not known at time of delivery,65
2021-2022,1,E38000236,NHS Herefordshire and Worcestershire CCG,Number of maternities,1657
2021-2022,1,E38000236,NHS Herefordshire and Worcestershire CCG,Women known to be non-smokers at time of delivery,1387
2021-2022,1,E38000236,NHS Herefordshire and Worcestershire CCG,Women known to be smokers at time of delivery,174
2021-2022,1,E38000236,NHS Herefordshire and Worcestershire CCG,Women whose smoking status was not known at time of delivery,96
2021-2022,1,E38000242,NHS Northamptonshire CCG,Number of maternities,1926
2021-2022,1,E38000242,NHS Northamptonshire CCG,Women known to be non-smokers at time of delivery,1685
2021-2022,1,E38000242,NHS Northamptonshire CCG,Women known to be smokers at time of delivery,229
2021-2022,1,E38000242,NHS Northamptonshire CCG,Women whose smoking status was not known at time of delivery,12
2021-2022,1,E38000006,NHS Barnsley CCG,Number of maternities,669
2021-2022,1,E38000006,NHS Barnsley CCG,Women known to be non-smokers at time of delivery,580
2021-2022,1,E38000006,NHS Barnsley CCG,Women known to be smokers at time of delivery,89
2021-2022,1,E38000006,NHS Barnsley CCG,Women whose smoking status was not known at time of delivery,0
2021-2022,1,E38000008,NHS Bassetlaw CCG,Number of maternities,268
2021-2022,1,E38000008,NHS Bassetlaw CCG,Women known to be non-smokers at time of delivery,224
2021-2022,1,E38000008,NHS Bassetlaw CCG,Women known to be smokers at time of delivery,30
2021-2022,1,E38000008,NHS Bassetlaw CCG,Women whose smoking status was not known at time of delivery,14
2021-2022,1,E38000044,NHS Doncaster CCG,Number of maternities,768
2021-2022,1,E38000044,NHS Doncaster CCG,Women known to be non-smokers at time of delivery,664
2021-2022,1,E38000044,NHS Doncaster CCG,Women known to be smokers at time of delivery,77
2021-2022,1,E38000044,NHS Doncaster CCG,Women whose smoking status was not known at time of delivery,27
2021-2022,1,E38000141,NHS Rotherham CCG,Number of maternities,585
2021-2022,1,E38000141,NHS Rotherham CCG,Women known to be non-smokers at time of delivery,518
2021-2022,1,E38000141,NHS Rotherham CCG,Women known to be smokers at time of delivery,67
2021-2022,1,E38000141,NHS Rotherham CCG,Women whose smoking status was not known at time of delivery,0
2021-2022,1,E38000146,NHS Sheffield CCG,Number of maternities,1297
2021-2022,1,E38000146,NHS Sheffield CCG,Women known to be non-smokers at time of delivery,1170
2021-2022,1,E38000146,NHS Sheffield CCG,Women known to be smokers at time of delivery,127
2021-2022,1,E38000146,NHS Sheffield CCG,Women whose smoking status was not known at time of delivery,0
2021-2022,1,E38000127,NHS North Tyneside CCG,Number of maternities,478
2021-2022,1,E38000127,NHS North Tyneside CCG,Women known to be non-smokers at time of delivery,438
2021-2022,1,E38000127,NHS North Tyneside CCG,Women known to be smokers at time of delivery,40
2021-2022,1,E38000127,NHS North Tyneside CCG,Women whose smoking status was not known at time of delivery,0
2021-2022,1,E38000130,NHS Northumberland CCG,Number of maternities,633
2021-2022,1,E38000130,NHS Northumberland CCG,Women known to be non-smokers at time of delivery,573
2021-2022,1,E38000130,NHS Northumberland CCG,Women known to be smokers at time of delivery,60
2021-2022,1,E38000130,NHS Northumberland CCG,Women whose smoking status was not known at time of delivery,0
2021-2022,1,E38000163,NHS South Tyneside CCG,Number of maternities,402
2021-2022,1,E38000163,NHS South Tyneside CCG,Women known to be non-smokers at time of delivery,347
2021-2022,1,E38000163,NHS South Tyneside CCG,Women known to be smokers at time of delivery,55
2021-2022,1,E38000163,NHS South Tyneside CCG,Women whose smoking status was not known at time of delivery,0
