FinancialYear,Quarter,OrgCode,OrgName,Measure,Value
2020/2021,1,E38000198,NHS West Hampshire CCG,Women known to be non-smokers at time of delivery,1117.0
2020/2021,1,E38000198,NHS West Hampshire CCG,Women known to be smokers at time of delivery,91.0
2020/2021,1,E38000198,NHS West Hampshire CCG,Women whose smoking status was not known at time of delivery,5.0
2020/2021,1,E38000136,NHS Oxfordshire CCG,Number of maternities,1513.0
2020/2021,1,E38000136,NHS Oxfordshire CCG,Women known to be non-smokers at time of delivery,1417.0
2020/2021,1,E38000136,NHS Oxfordshire CCG,Women known to be smokers at time of delivery,95.0
2020/2021,1,E38000136,NHS Oxfordshire CCG,Women whose smoking status was not known at time of delivery,1.0
2020/2021,1,E38000221,NHS Berkshire West CCG,Number of maternities,1345.0
2020/2021,1,E38000221,NHS Berkshire West CCG,Women known to be non-smokers at time of delivery,1285.0
2020/2021,1,E38000221,NHS Berkshire West CCG,Women known to be smokers at time of delivery,60.0
2020/2021,1,E38000221,NHS Berkshire West CCG,Women whose smoking status was not known at time of delivery,0.0
2020/2021,1,E38000223,NHS Buckinghamshire CCG,Number of maternities,1298.0
2020/2021,1,E38000223,NHS Buckinghamshire CCG,Women known to be non-smokers at time of delivery,1210.0
2020/2021,1,E38000223,NHS Buckinghamshire CCG,Women known to be smokers at time of delivery,86.0
2020/2021,1,E38000223,NHS Buckinghamshire CCG,Women whose smoking status was not known at time of delivery,2.0
2020/2021,1,E38000246,NHS Surrey Heartlands CCG,Number of maternities,2267.0
2020/2021,1,E38000246,NHS Surrey Heartlands CCG,Women known to be non-smokers at time of delivery,2124.0
2020/2021,1,E38000246,NHS Surrey Heartlands CCG,Women known to be smokers at time of delivery,138.0
2020/2021,1,E38000246,NHS Surrey Heartlands CCG,Women whose smoking status was not known at time of delivery,5.0
2020/2021,1,E38000021,NHS Brighton and Hove CCG,Number of maternities,594.0
2020/2021,1,E38000021,NHS Brighton and Hove CCG,Women known to be non-smokers at time of delivery,555.0
2020/2021,1,E38000021,NHS Brighton and Hove CCG,Women known to be smokers at time of delivery,31.0
2020/2021,1,E38000021,NHS Brighton and Hove CCG,Women whose smoking status was not known at time of delivery,8.0
2020/2021,1,E38000235,NHS East Sussex CCG,Number of maternities,1087.0
2020/2021,1,E38000235,NHS East Sussex CCG,Women known to be non-smokers at time of delivery,954.0
2020/2021,1,E38000235,NHS East Sussex CCG,Women known to be smokers at time of delivery,128.0
2020/2021,1,E38000235,NHS East Sussex CCG,Women whose smoking status was not known at time of delivery,5.0
2020/2021,1,E38000248,NHS West Sussex CCG,Number of maternities,1930.0
2020/2021,1,E38000248,NHS West Sussex CCG,Women known to be non-smokers at time of delivery,1738.0
2020/2021,1,E38000248,NHS West Sussex CCG,Women known to be smokers at time of delivery,148.0
2020/2021,1,E38000248,NHS West Sussex CCG,Women whose smoking status was not known at time of delivery,44.0
2020/2021,1,E38000089,NHS Kernow CCG,Number of maternities,1123.0
2020/2021,1,E38000089,NHS Kernow CCG,Women known to be non-smokers at time of delivery,960.0
2020/2021,1,E38000089,NHS Kernow CCG,Women known to be smokers at time of delivery,162.0
2020/2021,1,E38000089,NHS Kernow CCG,Women whose smoking status was not known at time of delivery,1.0
2020/2021,1,E38000230,NHS Devon CCG,Number of maternities,2380.0
2020/2021,1,E38000230,NHS Devon CCG,Women known to be non-smokers at time of delivery,2061.0
2020/2021,1,E38000230,NHS Devon CCG,Women known to be smokers at time of delivery,223.0
2020/2021,1,E38000230,NHS Devon CCG,Women whose smoking status was not known at time of delivery,96.0
2020/2021,1,E38000150,NHS Somerset CCG,Number of maternities,1206.0
2020/2021,1,E38000150,NHS Somerset CCG,Women known to be non-smokers at time of delivery,1063.0
2020/2021,1,E38000150,NHS Somerset CCG,Women known to be smokers at time of delivery,139.0
2020/2021,1,E38000150,NHS Somerset CCG,Women whose smoking status was not known at time of delivery,4.0
2020/2021,1,E38000222,"NHS Bristol, North Somerset and South Gloucestershire CCG",Number of maternities,2408.0
2020/2021,1,E38000222,"NHS Bristol, North Somerset and South Gloucestershire CCG",Women known to be non-smokers at time of delivery,2191.0
2020/2021,1,E38000222,"NHS Bristol, North Somerset and South Gloucestershire CCG",Women known to be smokers at time of delivery,216.0
2020/2021,1,E38000222,"NHS Bristol, North Somerset and South Gloucestershire CCG",Women whose smoking status was not known at time of delivery,1.0
2020/2021,1,E38000231,"NHS Bath and North East Somerset, Swindon and Wiltshire CCG",Number of maternities,2008.0
2020/2021,1,E38000231,"NHS Bath and North East Somerset, Swindon and Wiltshire CCG",Women known to be non-smokers at time of delivery,1850.0
2020/2021,1,E38000231,"NHS Bath and North East Somerset, Swindon and Wiltshire CCG",Women known to be smokers at time of delivery,158.0
2020/2021,1,E38000231,"NHS Bath and North East Somerset, Swindon and Wiltshire CCG",Women whose smoking status was not known at time of delivery,0.0
2020/2021,1,E38000045,NHS Dorset CCG,Number of maternities,1549.0
2020/2021,1,E38000045,NHS Dorset CCG,Women known to be non-smokers at time of delivery,1370.0
2020/2021,1,E38000045,NHS Dorset CCG,Women known to be smokers at time of delivery,158.0
2020/2021,1,E38000045,NHS Dorset CCG,Women whose smoking status was not known at time of delivery,21.0
2020/2021,1,E38000062,NHS Gloucestershire CCG,Number of maternities,1385.0
2020/2021,1,E38000062,NHS Gloucestershire CCG,Women known to be non-smokers at time of delivery,1240.0
2020/2021,1,E38000062,NHS Gloucestershire CCG,Women known to be smokers at time of delivery,145.0
2020/2021,1,E38000062,NHS Gloucestershire CCG,Women whose smoking status was not known at time of delivery,0.0
2020/2021,1,E38000026,NHS Cambridgeshire and Peterborough CCG,Number of maternities,2256.0
2020/2021,1,E38000026,NHS Cambridgeshire and Peterborough CCG,Women known to be non-smokers at time of delivery,1896.0
2020/2021,1,E38000026,NHS Cambridgeshire and Peterborough CCG,Women known to be smokers at time of delivery,253.0
2020/2021,1,E38000026,NHS Cambridgeshire and Peterborough CCG,Women whose smoking status was not known at time of delivery,107.0
2020/2021,1,E38000239,NHS Norfolk and Waveney CCG,Number of maternities,2110.0
2020/2021,1,E38000239,NHS Norfolk and Waveney CCG,Women known to be non-smokers at time of delivery,1809.0
2020/2021,1,E38000239,NHS Norfolk and Waveney CCG,Women known to be smokers at time of delivery,291.0
2020/2021,1,E38000239,NHS Norfolk and Waveney CCG,Women whose smoking status was not known at time of delivery,10.0
2020/2021,1,E38000086,NHS Ipswich and East Suffolk CCG,Number of maternities,812.0
2020/2021,1,E38000086,NHS Ipswich and East Suffolk CCG,Women known to be non-smokers at time of delivery,774.0
2020/2021,1,E38000086,NHS Ipswich and East Suffolk CCG,Women known to be smokers at time of delivery,36.0
2020/2021,1,E38000086,NHS Ipswich and East Suffolk CCG,Women whose smoking status was not known at time of delivery,2.0
2020/2021,1,E38000117,NHS North East Essex CCG,Number of maternities,812.0
2020/2021,1,E38000117,NHS North East Essex CCG,Women known to be non-smokers at time of delivery,701.0
2020/2021,1,E38000117,NHS North East Essex CCG,Women known to be smokers at time of delivery,110.0
2020/2021,1,E38000117,NHS North East Essex CCG,Women whose smoking status was not known at time of delivery,1.0
2020/2021,1,E38000204,NHS West Suffolk CCG,Number of maternities,524.0
2020/2021,1,E38000204,NHS West Suffolk CCG,Women known to be non-smokers at time of delivery,430.0
2020/2021,1,E38000204,NHS West Suffolk CCG,Women known to be smokers at time of delivery,54.0
2020/2021,1,E38000204,NHS West Suffolk CCG,Women whose smoking status was not known at time of delivery,40.0
2020/2021,1,E38000010,NHS Bedfordshire CCG,Number of maternities,963.0
2020/2021,1,E38000010,NHS Bedfordshire CCG,Women known to be non-smokers at time of delivery,858.0
2020/2021,1,E38000010,NHS Bedfordshire CCG,Women known to be smokers at time of delivery,70.0
2020/2021,1,E38000010,NHS Bedfordshire CCG,Women whose smoking status was not known at time of delivery,35.0
2020/2021,1,E38000102,NHS Luton CCG,Number of maternities,759.0
2020/2021,1,E38000102,NHS Luton CCG,Women known to be non-smokers at time of delivery,692.0
2020/2021,1,E38000102,NHS Luton CCG,Women known to be smokers at time of delivery,67.0
2020/2021,1,E38000102,NHS Luton CCG,Women whose smoking status was not known at time of delivery,0.0
2020/2021,1,E38000107,NHS Milton Keynes CCG,Number of maternities,737.0
2020/2021,1,E38000107,NHS Milton Keynes CCG,Women known to be non-smokers at time of delivery,510.0
2020/2021,1,E38000107,NHS Milton Keynes CCG,Women known to be smokers at time of delivery,73.0
2020/2021,1,E38000107,NHS Milton Keynes CCG,Women whose smoking status was not known at time of delivery,154.0
2020/2021,1,E38000049,NHS East and North Hertfordshire CCG,Number of maternities,1412.0
2020/2021,1,E38000049,NHS East and North Hertfordshire CCG,Women known to be non-smokers at time of delivery,1277.0
2020/2021,1,E38000049,NHS East and North Hertfordshire CCG,Women known to be smokers at time of delivery,122.0
2020/2021,1,E38000049,NHS East and North Hertfordshire CCG,Women whose smoking status was not known at time of delivery,13.0
2020/2021,1,E38000079,NHS Herts Valleys CCG,Number of maternities,1506.0
2020/2021,1,E38000079,NHS Herts Valleys CCG,Women known to be non-smokers at time of delivery,1424.0
2020/2021,1,E38000079,NHS Herts Valleys CCG,Women known to be smokers at time of delivery,76.0
2020/2021,1,E38000079,NHS Herts Valleys CCG,Women whose smoking status was not known at time of delivery,6.0
2020/2021,1,E38000197,NHS West Essex CCG,Number of maternities,660.0
2020/2021,1,E38000197,NHS West Essex CCG,Women known to be non-smokers at time of delivery,564.0
2020/2021,1,E38000197,NHS West Essex CCG,Women known to be smokers at time of delivery,74.0
2020/2021,1,E38000197,NHS West Essex CCG,Women whose smoking status was not known at time of delivery,22.0
2020/2021,1,E38000007,NHS Basildon and Brentwood CCG,Number of maternities,697.0
2020/2021,1,E38000007,NHS Basildon and Brentwood CCG,Women known to be non-smokers at time of delivery,605.0
2020/2021,1,E38000007,NHS Basildon and Brentwood CCG,Women known to be smokers at time of delivery,92.0
2020/2021,1,E38000007,NHS Basildon and Brentwood CCG,Women whose smoking status was not known at time of delivery,0.0
2020/2021,1,E38000030,NHS Castle Point and Rochford CCG,Number of maternities,392.0
2020/2021,1,E38000030,NHS Castle Point and Rochford CCG,Women known to be non-smokers at time of delivery,354.0
2020/2021,1,E38000030,NHS Castle Point and Rochford CCG,Women known to be smokers at time of delivery,28.0
2020/2021,1,E38000030,NHS Castle Point and Rochford CCG,Women whose smoking status was not known at time of delivery,10.0
2020/2021,1,E38000106,NHS Mid Essex CCG,Number of maternities,873.0
2020/2021,1,E38000106,NHS Mid Essex CCG,Women known to be non-smokers at time of delivery,767.0
2020/2021,1,E38000106,NHS Mid Essex CCG,Women known to be smokers at time of delivery,49.0
2020/2021,1,E38000106,NHS Mid Essex CCG,Women whose smoking status was not known at time of delivery,57.0
2020/2021,1,E38000168,NHS Southend CCG,Number of maternities,478.0
2020/2021,1,E38000168,NHS Southend CCG,Women known to be non-smokers at time of delivery,424.0
2020/2021,1,E38000168,NHS Southend CCG,Women known to be smokers at time of delivery,39.0
2020/2021,1,E38000168,NHS Southend CCG,Women whose smoking status was not known at time of delivery,15.0
2020/2021,1,E38000185,NHS Thurrock CCG,Number of maternities,431.0
2020/2021,1,E38000185,NHS Thurrock CCG,Women known to be non-smokers at time of delivery,384.0
2020/2021,1,E38000185,NHS Thurrock CCG,Women known to be smokers at time of delivery,47.0
2020/2021,1,E38000185,NHS Thurrock CCG,Women whose smoking status was not known at time of delivery,0.0
2020/2021,1,E38000028,NHS Cannock Chase CCG,Number of maternities,324.0
2020/2021,1,E38000028,NHS Cannock Chase CCG,Women known to be non-smokers at time of delivery,278.0
2020/2021,1,E38000028,NHS Cannock Chase CCG,Women known to be smokers at time of delivery,40.0
2020/2021,1,E38000028,NHS Cannock Chase CCG,Women whose smoking status was not known at time of delivery,6.0
2020/2021,1,E38000053,NHS East Staffordshire CCG,Number of maternities,348.0
2020/2021,1,E38000053,NHS East Staffordshire CCG,Women known to be non-smokers at time of delivery,316.0
2020/2021,1,E38000053,NHS East Staffordshire CCG,Women known to be smokers at time of delivery,32.0
